date,GSPC,lag_GSPC_1,lead_GSPC_1,rfr,lag_rfr_1,lag_date_1,lead_date_1
2004-01-30,1131.130004882812,1111.920043945312,1144.93994140625,0.8970000147819519,0.9070000052452087,2003-12-31,2004-02-27
2004-02-27,1144.93994140625,1131.130004882812,1126.2099609375,0.9269999861717224,0.8970000147819519,2004-01-30,2004-03-31
2004-03-31,1126.2099609375,1144.93994140625,1107.300048828125,0.9229999780654907,0.9269999861717224,2004-02-27,2004-04-30
2004-04-30,1107.300048828125,1126.2099609375,1120.680053710938,0.9520000219345093,0.9229999780654907,2004-03-31,2004-05-28
2004-05-28,1120.680053710938,1107.300048828125,1140.839965820312,1.052000045776367,0.9520000219345093,2004-04-30,2004-06-30
2004-06-30,1140.839965820312,1120.680053710938,1101.719970703125,1.302999973297119,1.052000045776367,2004-05-28,2004-07-30
2004-07-30,1101.719970703125,1140.839965820312,1104.239990234375,1.411999940872192,1.302999973297119,2004-06-30,2004-08-31
2004-08-31,1104.239990234375,1101.719970703125,1114.579956054688,1.567999958992004,1.411999940872192,2004-07-30,2004-09-30
2004-09-30,1114.579956054688,1104.239990234375,1130.199951171875,1.674000024795532,1.567999958992004,2004-08-31,2004-10-29
2004-10-29,1130.199951171875,1114.579956054688,1173.819946289062,1.866999983787537,1.674000024795532,2004-09-30,2004-11-30
2004-11-30,1173.819946289062,1130.199951171875,1211.920043945312,2.181999921798706,1.866999983787537,2004-10-29,2004-12-31
2004-12-31,1211.920043945312,1173.819946289062,1181.27001953125,2.181999921798706,2.181999921798706,2004-11-30,2005-01-31
2005-01-31,1181.27001953125,1211.920043945312,1203.599975585938,2.421999931335449,2.181999921798706,2004-12-31,2005-02-28
2005-02-28,1203.599975585938,1181.27001953125,1180.589965820312,2.690000057220459,2.421999931335449,2005-01-31,2005-03-31
2005-03-31,1180.589965820312,1203.599975585938,1156.849975585938,2.721999883651733,2.690000057220459,2005-02-28,2005-04-29
2005-04-29,1156.849975585938,1180.589965820312,1191.5,2.836999893188477,2.721999883651733,2005-03-31,2005-05-31
2005-05-31,1191.5,1156.849975585938,1191.329956054688,2.881999969482422,2.836999893188477,2005-04-29,2005-06-30
2005-06-30,1191.329956054688,1191.5,1234.180053710938,3.059999942779541,2.881999969482422,2005-05-31,2005-07-29
2005-07-29,1234.180053710938,1191.329956054688,1220.329956054688,3.332000017166138,3.059999942779541,2005-06-30,2005-08-31
2005-08-31,1220.329956054688,1234.180053710938,1228.81005859375,3.430000066757202,3.332000017166138,2005-07-29,2005-09-30
2005-09-30,1228.81005859375,1220.329956054688,1207.010009765625,3.470000028610229,3.430000066757202,2005-08-31,2005-10-31
2005-10-31,1207.010009765625,1228.81005859375,1249.47998046875,3.805000066757202,3.470000028610229,2005-09-30,2005-11-30
2005-11-30,1249.47998046875,1207.010009765625,1248.2900390625,3.857000112533569,3.805000066757202,2005-10-31,2005-12-30
2005-12-30,1248.2900390625,1249.47998046875,1280.079956054688,3.984999895095825,3.857000112533569,2005-11-30,2006-01-31
2006-01-31,1280.079956054688,1248.2900390625,1280.660034179688,4.369999885559082,3.984999895095825,2005-12-30,2006-02-28
2006-02-28,1280.660034179688,1280.079956054688,1294.869995117188,4.506999969482422,4.369999885559082,2006-01-31,2006-03-31
2006-03-31,1294.869995117188,1280.660034179688,1310.609985351562,4.514999866485596,4.506999969482422,2006-02-28,2006-04-28
2006-04-28,1310.609985351562,1294.869995117188,1270.089965820312,4.650000095367432,4.514999866485596,2006-03-31,2006-05-31
2006-05-31,1270.089965820312,1310.609985351562,1270.199951171875,4.715000152587891,4.650000095367432,2006-04-28,2006-06-30
2006-06-30,1270.199951171875,1270.089965820312,1276.660034179688,4.860000133514404,4.715000152587891,2006-05-31,2006-07-31
2006-07-31,1276.660034179688,1270.199951171875,1303.819946289062,4.934999942779541,4.860000133514404,2006-06-30,2006-08-31
2006-08-31,1303.819946289062,1276.660034179688,1335.849975585938,4.90500020980835,4.934999942779541,2006-07-31,2006-09-29
2006-09-29,1335.849975585938,1303.819946289062,1377.93994140625,4.760000228881836,4.90500020980835,2006-08-31,2006-10-31
2006-10-31,1377.93994140625,1335.849975585938,1400.630004882812,4.940000057220459,4.760000228881836,2006-09-29,2006-11-30
2006-11-30,1400.630004882812,1377.93994140625,1418.300048828125,4.889999866485596,4.940000057220459,2006-10-31,2006-12-29
2006-12-29,1418.300048828125,1400.630004882812,1438.239990234375,4.885000228881836,4.889999866485596,2006-11-30,2007-01-31
2007-01-31,1438.239990234375,1418.300048828125,1406.819946289062,4.974999904632568,4.885000228881836,2006-12-29,2007-02-28
2007-02-28,1406.819946289062,1438.239990234375,1420.859985351562,4.994999885559082,4.974999904632568,2007-01-31,2007-03-30
2007-03-30,1420.859985351562,1406.819946289062,1482.369995117188,4.894999980926514,4.994999885559082,2007-02-28,2007-04-30
2007-04-30,1482.369995117188,1420.859985351562,1530.619995117188,4.724999904632568,4.894999980926514,2007-03-30,2007-05-31
2007-05-31,1530.619995117188,1482.369995117188,1503.349975585938,4.590000152587891,4.724999904632568,2007-04-30,2007-06-29
2007-06-29,1503.349975585938,1530.619995117188,1455.27001953125,4.670000076293945,4.590000152587891,2007-05-31,2007-07-31
2007-07-31,1455.27001953125,1503.349975585938,1473.989990234375,4.809999942779541,4.670000076293945,2007-06-29,2007-08-31
2007-08-31,1473.989990234375,1455.27001953125,1526.75,3.990000009536743,4.809999942779541,2007-07-31,2007-09-28
2007-09-28,1526.75,1473.989990234375,1549.380004882812,3.700000047683716,3.990000009536743,2007-08-31,2007-10-31
2007-10-31,1549.380004882812,1526.75,1481.140014648438,3.819999933242798,3.700000047683716,2007-09-28,2007-11-30
2007-11-30,1481.140014648438,1549.380004882812,1468.359985351562,3.069999933242798,3.819999933242798,2007-10-31,2007-12-31
2007-12-31,1468.359985351562,1481.140014648438,1378.550048828125,3.140000104904175,3.069999933242798,2007-11-30,2008-01-31
2008-01-31,1378.550048828125,1468.359985351562,1330.630004882812,1.870000004768372,3.140000104904175,2007-12-31,2008-02-29
2008-02-29,1330.630004882812,1378.550048828125,1322.699951171875,1.784999966621399,1.870000004768372,2008-01-31,2008-03-31
2008-03-31,1322.699951171875,1330.630004882812,1385.589965820312,1.274999976158142,1.784999966621399,2008-02-29,2008-04-30
2008-04-30,1385.589965820312,1322.699951171875,1400.380004882812,1.340000033378601,1.274999976158142,2008-03-31,2008-05-30
2008-05-30,1400.380004882812,1385.589965820312,1280.0,1.850000023841858,1.340000033378601,2008-04-30,2008-06-30
2008-06-30,1280.0,1400.380004882812,1267.380004882812,1.705000042915344,1.850000023841858,2008-05-30,2008-07-31
2008-07-31,1267.380004882812,1280.0,1282.829956054688,1.634999990463257,1.705000042915344,2008-06-30,2008-08-29
2008-08-29,1282.829956054688,1267.380004882812,1166.359985351562,1.690000057220459,1.634999990463257,2008-07-31,2008-09-30
2008-09-30,1166.359985351562,1282.829956054688,968.75,0.8999999761581421,1.690000057220459,2008-08-29,2008-10-31
2008-10-31,968.75,1166.359985351562,896.239990234375,0.4350000023841858,0.8999999761581421,2008-09-30,2008-11-28
2008-11-28,896.239990234375,968.75,903.25,0.01999999955296516,0.4350000023841858,2008-10-31,2008-12-31
2008-12-31,903.25,896.239990234375,825.8800048828125,0.1150000020861626,0.01999999955296516,2008-11-28,2009-01-30
2009-01-30,825.8800048828125,903.25,735.0900268554688,0.2199999988079071,0.1150000020861626,2008-12-31,2009-02-27
2009-02-27,735.0900268554688,825.8800048828125,797.8699951171875,0.25,0.2199999988079071,2009-01-30,2009-03-31
2009-03-31,797.8699951171875,735.0900268554688,872.8099975585938,0.2000000029802322,0.25,2009-02-27,2009-04-30
2009-04-30,872.8099975585938,797.8699951171875,919.1400146484375,0.125,0.2000000029802322,2009-03-31,2009-05-29
2009-05-29,919.1400146484375,872.8099975585938,919.3200073242188,0.1299999952316284,0.125,2009-04-30,2009-06-30
2009-06-30,919.3200073242188,919.1400146484375,987.47998046875,0.1800000071525574,0.1299999952316284,2009-05-29,2009-07-31
2009-07-31,987.47998046875,919.3200073242188,1020.619995117188,0.1749999970197678,0.1800000071525574,2009-06-30,2009-08-31
2009-08-31,1020.619995117188,987.47998046875,1057.079956054688,0.1299999952316284,0.1749999970197678,2009-07-31,2009-09-30
2009-09-30,1057.079956054688,1020.619995117188,1036.18994140625,0.1150000020861626,0.1299999952316284,2009-08-31,2009-10-30
2009-10-30,1036.18994140625,1057.079956054688,1095.630004882812,0.04500000178813934,0.1150000020861626,2009-09-30,2009-11-30
2009-11-30,1095.630004882812,1036.18994140625,1115.099975585938,0.05000000074505806,0.04500000178813934,2009-10-30,2009-12-31
2009-12-31,1115.099975585938,1095.630004882812,1073.869995117188,0.05000000074505806,0.05000000074505806,2009-11-30,2010-01-29
2010-01-29,1073.869995117188,1115.099975585938,1104.489990234375,0.07000000029802322,0.05000000074505806,2009-12-31,2010-02-26
2010-02-26,1104.489990234375,1073.869995117188,1169.430053710938,0.1150000020861626,0.07000000029802322,2010-01-29,2010-03-31
2010-03-31,1169.430053710938,1104.489990234375,1186.68994140625,0.1500000059604645,0.1150000020861626,2010-02-26,2010-04-30
2010-04-30,1186.68994140625,1169.430053710938,1089.410034179688,0.1550000011920929,0.1500000059604645,2010-03-31,2010-05-28
2010-05-28,1089.410034179688,1186.68994140625,1030.7099609375,0.1500000059604645,0.1550000011920929,2010-04-30,2010-06-30
2010-06-30,1030.7099609375,1089.410034179688,1101.599975585938,0.1700000017881393,0.1500000059604645,2010-05-28,2010-07-30
2010-07-30,1101.599975585938,1030.7099609375,1049.329956054688,0.1400000005960464,0.1700000017881393,2010-06-30,2010-08-31
2010-08-31,1049.329956054688,1101.599975585938,1141.199951171875,0.135000005364418,0.1400000005960464,2010-07-30,2010-09-30
2010-09-30,1141.199951171875,1049.329956054688,1183.260009765625,0.1550000011920929,0.135000005364418,2010-08-31,2010-10-29
2010-10-29,1183.260009765625,1141.199951171875,1180.550048828125,0.1099999994039536,0.1550000011920929,2010-09-30,2010-11-30
2010-11-30,1180.550048828125,1183.260009765625,1257.640014648438,0.1599999964237213,0.1099999994039536,2010-10-29,2010-12-31
2010-12-31,1257.640014648438,1180.550048828125,1286.119995117188,0.1150000020861626,0.1599999964237213,2010-11-30,2011-01-31
2011-01-31,1286.119995117188,1257.640014648438,1327.219970703125,0.1449999958276749,0.1150000020861626,2010-12-31,2011-02-28
2011-02-28,1327.219970703125,1286.119995117188,1325.829956054688,0.135000005364418,0.1449999958276749,2011-01-31,2011-03-31
2011-03-31,1325.829956054688,1327.219970703125,1363.609985351562,0.09000000357627869,0.135000005364418,2011-02-28,2011-04-29
2011-04-29,1363.609985351562,1325.829956054688,1345.199951171875,0.03999999910593033,0.09000000357627869,2011-03-31,2011-05-31
2011-05-31,1345.199951171875,1363.609985351562,1320.640014648438,0.03999999910593033,0.03999999910593033,2011-04-29,2011-06-30
2011-06-30,1320.640014648438,1345.199951171875,1292.280029296875,0.01499999966472387,0.03999999910593033,2011-05-31,2011-07-29
2011-07-29,1292.280029296875,1320.640014648438,1218.890014648438,0.09000000357627869,0.01499999966472387,2011-06-30,2011-08-31
2011-08-31,1218.890014648438,1292.280029296875,1131.420043945312,0.01499999966472387,0.09000000357627869,2011-07-29,2011-09-30
2011-09-30,1131.420043945312,1218.890014648438,1253.300048828125,0.009999999776482582,0.01499999966472387,2011-08-31,2011-10-31
2011-10-31,1253.300048828125,1131.420043945312,1246.9599609375,0.004999999888241291,0.009999999776482582,2011-09-30,2011-11-30
2011-11-30,1246.9599609375,1253.300048828125,1257.599975585938,0.01499999966472387,0.004999999888241291,2011-10-31,2011-12-30
2011-12-30,1257.599975585938,1246.9599609375,1312.410034179688,0.004999999888241291,0.01499999966472387,2011-11-30,2012-01-31
2012-01-31,1312.410034179688,1257.599975585938,1365.680053710938,0.05499999970197678,0.004999999888241291,2011-12-30,2012-02-29
2012-02-29,1365.680053710938,1312.410034179688,1408.469970703125,0.07500000298023224,0.05499999970197678,2012-01-31,2012-03-30
2012-03-30,1408.469970703125,1365.680053710938,1397.910034179688,0.06499999761581421,0.07500000298023224,2012-02-29,2012-04-30
2012-04-30,1397.910034179688,1408.469970703125,1310.329956054688,0.09000000357627869,0.06499999761581421,2012-03-30,2012-05-31
2012-05-31,1310.329956054688,1397.910034179688,1362.160034179688,0.05999999865889549,0.09000000357627869,2012-04-30,2012-06-29
2012-06-29,1362.160034179688,1310.329956054688,1379.319946289062,0.07999999821186066,0.05999999865889549,2012-05-31,2012-07-31
2012-07-31,1379.319946289062,1362.160034179688,1406.579956054688,0.1000000014901161,0.07999999821186066,2012-06-29,2012-08-31
2012-08-31,1406.579956054688,1379.319946289062,1440.670043945312,0.08500000089406967,0.1000000014901161,2012-07-31,2012-09-28
2012-09-28,1440.670043945312,1406.579956054688,1412.160034179688,0.09000000357627869,0.08500000089406967,2012-08-31,2012-10-31
2012-10-31,1412.160034179688,1440.670043945312,1416.180053710938,0.1049999967217445,0.09000000357627869,2012-09-28,2012-11-30
2012-11-30,1416.180053710938,1412.160034179688,1426.18994140625,0.07500000298023224,0.1049999967217445,2012-10-31,2012-12-31
2012-12-31,1426.18994140625,1416.180053710938,1498.109985351562,0.03500000014901161,0.07500000298023224,2012-11-30,2013-01-31
2013-01-31,1498.109985351562,1426.18994140625,1514.680053710938,0.06499999761581421,0.03500000014901161,2012-12-31,2013-02-28
2013-02-28,1514.680053710938,1498.109985351562,1569.18994140625,0.1000000014901161,0.06499999761581421,2013-01-31,2013-03-28
2013-03-28,1569.18994140625,1514.680053710938,1597.569946289062,0.06499999761581421,0.1000000014901161,2013-02-28,2013-04-30
2013-04-30,1597.569946289062,1569.18994140625,1630.739990234375,0.04500000178813934,0.06499999761581421,2013-03-28,2013-05-31
2013-05-31,1630.739990234375,1597.569946289062,1606.280029296875,0.02999999932944775,0.04500000178813934,2013-04-30,2013-06-28
2013-06-28,1606.280029296875,1630.739990234375,1685.72998046875,0.02999999932944775,0.02999999932944775,2013-05-31,2013-07-31
2013-07-31,1685.72998046875,1606.280029296875,1632.969970703125,0.02999999932944775,0.02999999932944775,2013-06-28,2013-08-30
2013-08-30,1632.969970703125,1685.72998046875,1681.550048828125,0.01999999955296516,0.02999999932944775,2013-07-31,2013-09-30
2013-09-30,1681.550048828125,1632.969970703125,1756.5400390625,0.004999999888241291,0.01999999955296516,2013-08-30,2013-10-31
2013-10-31,1756.5400390625,1681.550048828125,1805.81005859375,0.03299999982118607,0.004999999888241291,2013-09-30,2013-11-29
2013-11-29,1805.81005859375,1756.5400390625,1848.359985351562,0.05499999970197678,0.03299999982118607,2013-10-31,2013-12-31
2013-12-31,1848.359985351562,1805.81005859375,1782.589965820312,0.06300000101327896,0.05499999970197678,2013-11-29,2014-01-31
2014-01-31,1782.589965820312,1848.359985351562,1859.449951171875,0.009999999776482582,0.06300000101327896,2013-12-31,2014-02-28
2014-02-28,1859.449951171875,1782.589965820312,1872.339965820312,0.0430000014603138,0.009999999776482582,2014-01-31,2014-03-31
2014-03-31,1872.339965820312,1859.449951171875,1883.949951171875,0.02800000086426735,0.0430000014603138,2014-02-28,2014-04-30
2014-04-30,1883.949951171875,1872.339965820312,1923.569946289062,0.01999999955296516,0.02800000086426735,2014-03-31,2014-05-30
2014-05-30,1923.569946289062,1883.949951171875,1960.22998046875,0.02999999932944775,0.01999999955296516,2014-04-30,2014-06-30
2014-06-30,1960.22998046875,1923.569946289062,1930.670043945312,0.01999999955296516,0.02999999932944775,2014-05-30,2014-07-31
2014-07-31,1930.670043945312,1960.22998046875,2003.369995117188,0.01799999922513962,0.01999999955296516,2014-06-30,2014-08-29
2014-08-29,2003.369995117188,1930.670043945312,1972.2900390625,0.01799999922513962,0.01799999922513962,2014-07-31,2014-09-30
2014-09-30,1972.2900390625,2003.369995117188,2018.050048828125,0.0130000002682209,0.01799999922513962,2014-08-29,2014-10-31
2014-10-31,2018.050048828125,1972.2900390625,2067.56005859375,0.003000000026077032,0.0130000002682209,2014-09-30,2014-11-28
2014-11-28,2067.56005859375,2018.050048828125,2058.89990234375,0.004999999888241291,0.003000000026077032,2014-10-31,2014-12-31
2014-12-31,2058.89990234375,2067.56005859375,1994.989990234375,0.03700000047683716,0.004999999888241291,2014-11-28,2015-01-30
2015-01-30,1994.989990234375,2058.89990234375,2104.5,0.004999999888241291,0.03700000047683716,2014-12-31,2015-02-27
2015-02-27,2104.5,1994.989990234375,2067.889892578125,0.00800000037997961,0.004999999888241291,2015-01-30,2015-03-31
2015-03-31,2067.889892578125,2104.5,2085.510009765625,0.02500000037252903,0.00800000037997961,2015-02-27,2015-04-30
2015-04-30,2085.510009765625,2067.889892578125,2107.389892578125,0.004999999888241291,0.02500000037252903,2015-03-31,2015-05-29
2015-05-29,2107.389892578125,2085.510009765625,2063.110107421875,0.003000000026077032,0.004999999888241291,2015-04-30,2015-06-30
2015-06-30,2063.110107421875,2107.389892578125,2103.840087890625,0.009999999776482582,0.003000000026077032,2015-05-29,2015-07-31
2015-07-31,2103.840087890625,2063.110107421875,1972.180053710938,0.05799999833106995,0.009999999776482582,2015-06-30,2015-08-31
2015-08-31,1972.180053710938,2103.840087890625,1920.030029296875,0.003000000026077032,0.05799999833106995,2015-07-31,2015-09-30
2015-09-30,1920.030029296875,1972.180053710938,2079.360107421875,0.004999999888241291,0.003000000026077032,2015-08-31,2015-10-30
2015-10-30,2079.360107421875,1920.030029296875,2080.409912109375,0.06800000369548798,0.004999999888241291,2015-09-30,2015-11-30
2015-11-30,2080.409912109375,2079.360107421875,2043.93994140625,0.1700000017881393,0.06800000369548798,2015-10-30,2015-12-31
2015-12-31,2043.93994140625,2080.409912109375,1940.239990234375,0.1480000019073486,0.1700000017881393,2015-11-30,2016-01-29
2016-01-29,1940.239990234375,2043.93994140625,1932.22998046875,0.300000011920929,0.1480000019073486,2015-12-31,2016-02-29
2016-02-29,1932.22998046875,1940.239990234375,2059.739990234375,0.3079999983310699,0.300000011920929,2016-01-29,2016-03-31
2016-03-31,2059.739990234375,1932.22998046875,2065.300048828125,0.193000003695488,0.3079999983310699,2016-02-29,2016-04-29
2016-04-29,2065.300048828125,2059.739990234375,2096.949951171875,0.193000003695488,0.193000003695488,2016-03-31,2016-05-31
2016-05-31,2096.949951171875,2065.300048828125,2098.860107421875,0.2829999923706055,0.193000003695488,2016-04-29,2016-06-30
2016-06-30,2098.860107421875,2096.949951171875,2173.60009765625,0.2479999959468842,0.2829999923706055,2016-05-31,2016-07-29
2016-07-29,2173.60009765625,2098.860107421875,2170.949951171875,0.239999994635582,0.2479999959468842,2016-06-30,2016-08-31
2016-08-31,2170.949951171875,2173.60009765625,2168.27001953125,0.3199999928474426,0.239999994635582,2016-07-29,2016-09-30
2016-09-30,2168.27001953125,2170.949951171875,2126.14990234375,0.2599999904632568,0.3199999928474426,2016-08-31,2016-10-31
2016-10-31,2126.14990234375,2168.27001953125,2198.81005859375,0.2949999868869781,0.2599999904632568,2016-09-30,2016-11-30
2016-11-30,2198.81005859375,2126.14990234375,2238.830078125,0.4679999947547913,0.2949999868869781,2016-10-31,2016-12-30
2016-12-30,2238.830078125,2198.81005859375,2278.8701171875,0.4799999892711639,0.4679999947547913,2016-11-30,2017-01-31
2017-01-31,2278.8701171875,2238.830078125,2363.639892578125,0.5,0.4799999892711639,2016-12-30,2017-02-28
2017-02-28,2363.639892578125,2278.8701171875,2362.719970703125,0.5230000019073486,0.5,2017-01-31,2017-03-31
2017-03-31,2362.719970703125,2363.639892578125,2384.199951171875,0.7379999756813049,0.5230000019073486,2017-02-28,2017-04-28
2017-04-28,2384.199951171875,2362.719970703125,2411.800048828125,0.7799999713897705,0.7379999756813049,2017-03-31,2017-05-31
2017-05-31,2411.800048828125,2384.199951171875,2423.409912109375,0.949999988079071,0.7799999713897705,2017-04-28,2017-06-30
2017-06-30,2423.409912109375,2411.800048828125,2470.300048828125,0.9929999709129333,0.949999988079071,2017-05-31,2017-07-31
2017-07-31,2470.300048828125,2423.409912109375,2471.64990234375,1.052999973297119,0.9929999709129333,2017-06-30,2017-08-31
2017-08-31,2471.64990234375,2470.300048828125,2519.360107421875,0.9779999852180481,1.052999973297119,2017-07-31,2017-09-29
2017-09-29,2519.360107421875,2471.64990234375,2575.260009765625,1.027999997138977,0.9779999852180481,2017-08-31,2017-10-31
2017-10-31,2575.260009765625,2519.360107421875,2647.580078125,1.123000025749207,1.027999997138977,2017-09-29,2017-11-30
2017-11-30,2647.580078125,2575.260009765625,2673.610107421875,1.23800003528595,1.123000025749207,2017-10-31,2017-12-29
2017-12-29,2673.610107421875,2647.580078125,2823.81005859375,1.355000019073486,1.23800003528595,2017-11-30,2018-01-31
2018-01-31,2823.81005859375,2673.610107421875,2713.830078125,1.429999947547913,1.355000019073486,2017-12-29,2018-02-28
2018-02-28,2713.830078125,2823.81005859375,2640.8701171875,1.618000030517578,1.429999947547913,2018-01-31,2018-03-29
2018-03-29,2640.8701171875,2713.830078125,2648.050048828125,1.669999957084656,1.618000030517578,2018-02-28,2018-04-30
2018-04-30,2648.050048828125,2640.8701171875,2705.27001953125,1.763000011444092,1.669999957084656,2018-03-29,2018-05-31
2018-05-31,2705.27001953125,2648.050048828125,2718.3701171875,1.870000004768372,1.763000011444092,2018-04-30,2018-06-29
2018-06-29,2718.3701171875,2705.27001953125,2816.2900390625,1.879999995231628,1.870000004768372,2018-05-31,2018-07-31
2018-07-31,2816.2900390625,2718.3701171875,2901.52001953125,1.985000014305115,1.879999995231628,2018-06-29,2018-08-31
2018-08-31,2901.52001953125,2816.2900390625,2913.97998046875,2.055000066757202,1.985000014305115,2018-07-31,2018-09-28
2018-09-28,2913.97998046875,2901.52001953125,2711.739990234375,2.150000095367432,2.055000066757202,2018-08-31,2018-10-31
2018-10-31,2711.739990234375,2913.97998046875,2760.169921875,2.278000116348267,2.150000095367432,2018-09-28,2018-11-30
2018-11-30,2760.169921875,2711.739990234375,2506.85009765625,2.308000087738037,2.278000116348267,2018-10-31,2018-12-31
2018-12-31,2506.85009765625,2760.169921875,2681.050049,2.299999952316284,2.308000087738037,2018-11-30,2019-01-31
